2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 1.000000000000000048e-04 nan 1.985546368542300399e+02 0.000000000000000000e+00 1.985546368542300399e+02 0.000000000000000000e+00 1.985546368542300399e+02 0.000000000000000000e+00 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02 1.985546368542300399e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 1.258925411789999220e-04 nan 1.879341631549200713e+02 0.000000000000000000e+00 1.879341631549200713e+02 0.000000000000000000e+00 1.879341631549200713e+02 0.000000000000000000e+00 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02 1.879341631549200713e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 1.584893192459998817e-04 nan 1.977754389708400140e+02 0.000000000000000000e+00 1.977754389708400140e+02 0.000000000000000000e+00 1.977754389708400140e+02 0.000000000000000000e+00 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02 1.977754389708400140e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 1.995262314970000636e-04 nan 2.013883053432199688e+02 0.000000000000000000e+00 2.013883053432199688e+02 0.000000000000000000e+00 2.013883053432199688e+02 0.000000000000000000e+00 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02 2.013883053432199688e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 2.511886431510001842e-04 nan 1.971368031218199519e+02 2.000000000000000042e-02 1.971449337871199248e+02 0.000000000000000000e+00 1.971449337871199248e+02 0.000000000000000000e+00 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02 1.971449337871199248e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 3.162277660170001903e-04 nan 2.033025282941999876e+02 3.200000000000000067e-01 2.035400496590200135e+02 0.000000000000000000e+00 2.035400496590200135e+02 0.000000000000000000e+00 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02 2.035400496590200135e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 3.981071705530002456e-04 nan 2.025309412585199311e+02 1.000000000000000000e+00 2.038224271246799901e+02 0.000000000000000000e+00 2.038224271246799901e+02 0.000000000000000000e+00 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02 2.038224271246799901e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 5.011872336269999591e-04 nan 1.948420761310699447e+02 2.459999999999999964e+00 1.977642973634979455e+02 0.000000000000000000e+00 1.977642973634979455e+02 0.000000000000000000e+00 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02 1.977642973634979455e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 6.309573444800006467e-04 nan 1.941204291161800199e+02 6.080000000000000071e+00 1.998404390503199863e+02 0.000000000000000000e+00 1.998404390503199863e+02 0.000000000000000000e+00 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02 1.998404390503199863e+02
2.000000000000000000e+01 1.000000000000000000e+03 1.000000000000000000e+02 7.943282347240005056e-04 nan 1.864080437292800241e+02 1.080000000000000071e+01 1.964857615207399704e+02 0.000000000000000000e+00 1.964857615207399704e+02 0.000000000000000000e+00 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02 1.964857615207399704e+02
